[2026-01-30 18:13:55 EST] IP: 127.0.0.1 | Action: COMMAND_HOVER_AT_ALTITUDE | Response: Command hover_at_altitude acknowledged (simulation mode)
[2026-01-30 19:01:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:31 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:32 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:33 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:40 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:41 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:42 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:43 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:44 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:45 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:46 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
[2026-01-30 19:01:47 EST] IP: 127.0.0.1 | Action: COMMAND_ARM_MOVE_JOINT | Response: Command arm_move_joint acknowledged (simulation mode)
